Transaction_ID,Customer_ID,Transaction_DateTime,Transaction_Type,Merchant_Category,Transaction_Amount,Account_Balance_Before,Account_Balance_After,Card_Present,Device_Type,Transaction_Country,Distance_From_Home_KM,Customer_Age,Customer_Gender,Customer_Tenure_Months,Previous_Fraud_Flags,Is_Fraud,Age_Group,Transaction_Hour,Is_Weekend,Is_High_Risk_Hour,Balance_Depletion_Ratio,Amount_to_Balance_Ratio,Transaction_Risk_Score,Merchant_Volatility_Index
TXN002270,CUST01279,2025-07-09 14:03:56,Bill Payment,Jewelry & Luxury,181.44,31153.45,30972.01,,Mobile App,United Kingdom,16.2,36,Female,18,0,0,36-45,14,0,0,0.00582407405921342,0.005824074059213345,0,145.81
TXN002271,CUST00807,2025-07-09 16:14:56,Online Purchase,Fuel,15.49,4489.27,4473.78,No,Mobile App,Germany,8.3,81,Female,96,0,0,66+,16,0,0,0.0034504496276679037,0.0034504496276677498,0,147.4
TXN002272,CUST01432,2025-07-09 16:44:57,Online Purchase,Fuel,50.35,5523.33,5769.33,No,POS Terminal,Pakistan,1.4,51,Male,112,0,0,46-55,16,0,0,-0.044538349148068285,0.009115877559370888,0,147.4
TXN002273,CUST00813,2025-07-09 18:12:50,POS Purchase,Groceries,47.0,2399.13,2352.13,No,Mobile App,Pakistan,6.7,63,Female,10,0,0,56-65,18,0,0,0.01959043486597225,0.01959043486597225,30,130.62
TXN002274,CUST00326,2025-07-09 23:01:15,Bank Transfer,Electronics,46.98,4571.78,4524.8,,Web Browser,Germany,27.3,77,Male,7,1,0,66+,23,0,0,0.010276085025963534,0.01027608502596363,15,132.66
TXN002275,CUST00085,2025-07-10 13:09:58,Online Purchase,Electronics,101.25,5963.47,5862.22,Yes,Web Browser,United Kingdom,2.8,45,Female,111,0,0,36-45,13,0,0,0.016978369975869753,0.016978369975869753,0,132.66
TXN002276,CUST00949,2025-07-10 16:04:40,POS Purchase,Fuel,236.79,3364.68,3127.89,Yes,Web Browser,United States,2.9,49,Female,4,0,0,46-55,16,0,0,0.07037519169727878,0.0703751916972788,0,147.4
TXN002277,CUST01054,2025-07-10 19:05:30,POS Purchase,Home Improvement,207.78,8240.12,8032.34,Yes,POS Terminal,United States,9.7,74,Female,4,0,0,66+,19,0,0,0.025215652199239894,0.025215652199239814,0,202.64
TXN002278,CUST01137,2025-07-10 19:08:36,ATM Withdrawal,Electronics,161.1,1980.49,1819.39,Yes,Mobile App,Australia,44.8,79,Male,114,1,0,66+,19,0,0,0.08134350590005499,0.08134350590005503,15,132.66
TXN002279,CUST01254,2025-07-10 19:24:01,ATM Withdrawal,Healthcare,455.41,8154.12,7698.71,No,Mobile App,United Kingdom,7.4,49,Female,70,0,0,46-55,19,0,0,0.055850294084462807,0.05585029408446283,30,103.71
TXN002280,CUST00921,2025-07-11 08:47:26,Wire Transfer,Fashion & Apparel,496.32,727.87,231.55,,Mobile App,United Kingdom,14.0,47,Female,143,1,0,46-55,8,0,0,0.6818800060450355,0.6818800060450355,25,144.15
TXN002281,CUST00321,2025-07-11 12:38:24,Bill Payment,Electronics,97.28,3909.13,3811.85,,Mobile App,United Kingdom,4.9,60,Female,174,0,0,56-65,12,0,0,0.024885332542023467,0.024885332542023415,0,132.66
TXN002282,CUST00445,2025-07-11 13:41:51,Online Purchase,Healthcare,44.08,2902.9,2858.82,Yes,POS Terminal,Canada,2.0,63,Male,25,0,0,56-65,13,0,0,0.015184815184815159,0.015184815184815183,0,103.71
TXN002283,CUST00077,2025-07-11 14:08:13,Online Purchase,Fuel,79.42,1649.51,1570.09,No,Web Browser,India,25.1,84,Male,35,0,0,66+,14,0,0,0.04814763172093535,0.04814763172093531,0,147.4
TXN002284,CUST00657,2025-07-11 19:38:11,POS Purchase,Fuel,72.24,2717.6,2645.36,Yes,ATM Machine,United Kingdom,2.8,19,Male,142,0,0,18-25,19,0,0,0.026582278481012578,0.026582278481012658,0,147.4
TXN002285,CUST01171,2025-07-11 19:54:59,POS Purchase,Electronics,173.87,690.67,921.67,Yes,Mobile App,United States,17.9,48,Male,117,0,0,46-55,19,0,0,-0.3344578452806695,0.2517410630257576,0,132.66
TXN002286,CUST00165,2025-07-11 20:19:27,POS Purchase,Electronics,260.25,29855.46,29595.21,No,Web Browser,Pakistan,8.5,72,Female,121,0,0,66+,20,0,0,0.00871699849876706,0.00871699849876706,30,132.66
TXN002287,CUST00532,2025-07-12 07:53:35,Online Purchase,Groceries,86.8,3512.74,3425.94,No,POS Terminal,United States,11.0,40,Female,47,0,0,36-45,7,1,0,0.02471005539834993,0.024710055398350007,0,130.62
TXN002288,CUST00928,2025-07-12 08:09:21,Online Purchase,Utilities,112.71,7897.98,7785.27,Yes,POS Terminal,United Kingdom,5.2,21,Male,37,0,0,18-25,8,1,0,0.014270737581001615,0.014270737581001725,0,128.47
TXN002289,CUST00368,2025-07-12 10:35:58,POS Purchase,Utilities,441.84,2178.25,1736.41,No,POS Terminal,United States,13.3,82,Female,80,0,0,66+,10,1,0,0.2028417307471594,0.20284173074715942,30,128.47
TXN002290,CUST00213,2025-07-12 11:11:19,Online Purchase,Fashion & Apparel,22.02,3874.58,4212.58,No,Mobile App,UAE,5.2,27,Female,44,0,0,26-35,11,1,0,-0.08723526162835714,0.00568319663034445,0,144.15
TXN002291,CUST00707,2025-07-12 18:57:58,Online Purchase,Groceries,156.49,812.69,656.2,Yes,ATM Machine,United States,10.6,82,Male,42,0,0,66+,18,1,0,0.19255804796416837,0.19255804796416837,0,130.62
TXN002292,CUST01376,2025-07-13 08:42:22,POS Purchase,Online Services,34.64,3999.13,3964.49,Yes,POS Terminal,United States,6.3,59,Female,71,0,0,56-65,8,1,0,0.00866188395976133,0.008661883959761248,0,146.23
TXN002293,CUST00123,2025-07-13 13:37:35,Online Purchase,Electronics,86.49,1742.63,1656.14,Yes,Web Browser,United Kingdom,5.6,37,Male,81,0,0,36-45,13,1,0,0.049631878252985435,0.04963187825298542,0,132.66
TXN002294,CUST00055,2025-07-13 17:05:56,Bank Transfer,Online Services,27.33,9698.79,9671.46,,Mobile App,United States,22.5,78,Male,21,0,0,66+,17,1,0,0.0028178772815992247,0.0028178772815990443,0,146.23
TXN002295,CUST01088,2025-07-13 17:50:35,Bank Transfer,Electronics,253.24,2645.45,2392.21,,Mobile App,United States,7.6,29,Male,144,0,0,26-35,17,1,0,0.09572662495983662,0.0957266249598367,0,132.66
TXN002296,CUST00853,2025-07-13 20:30:45,Online Purchase,Entertainment,404.71,4534.22,5023.22,Yes,Web Browser,United States,10.1,29,Female,151,0,0,26-35,20,1,0,-0.10784655354173374,0.08925680712448887,0,166.95
TXN002297,CUST00824,2025-07-13 21:15:42,Online Purchase,Jewelry & Luxury,115.62,1809.77,2243.77,No,Web Browser,United States,3.8,38,Male,138,0,0,36-45,21,1,0,-0.23980947855252324,0.06388657122175746,0,145.81
TXN002298,CUST01162,2025-07-14 14:07:18,Online Purchase,Travel,85.55,15837.16,15751.61,Yes,POS Terminal,United States,25.4,40,Male,58,0,0,36-45,14,0,0,0.005401852352315647,0.005401852352315693,0,483.02
TXN002299,CUST00528,2025-07-14 15:45:45,Online Purchase,Restaurants,157.89,1909.87,1978.87,Yes,Web Browser,United States,63.0,62,Female,106,0,0,56-65,15,0,0,-0.03612811343180426,0.08267054825721122,0,139.48
TXN002300,CUST01408,2025-07-14 21:15:01,POS Purchase,Utilities,189.35,4906.07,4716.72,No,Web Browser,Canada,25.4,26,Female,66,0,0,26-35,21,0,0,0.038595046544382665,0.038595046544382776,30,128.47
TXN002301,CUST01369,2025-07-14 22:03:00,Online Purchase,Utilities,45.98,24535.88,24489.9,Yes,Mobile App,UAE,16.2,43,Male,139,0,0,36-45,22,0,0,0.0018739902542725005,0.0018739902542725183,0,128.47
TXN002302,CUST00177,2025-07-16 20:35:41,POS Purchase,Fuel,301.46,3995.58,3694.12,No,Mobile App,UAE,14.6,74,Male,38,0,0,66+,20,0,0,0.07544837044934653,0.07544837044934652,30,147.4
TXN002303,CUST01610,2025-07-17 08:12:03,POS Purchase,Home Improvement,117.72,15615.58,15497.86,No,POS Terminal,Canada,15.5,77,Male,85,0,0,66+,8,0,0,0.007538624886171333,0.007538624886171375,30,202.64
TXN002304,CUST00238,2025-07-17 09:43:33,Online Purchase,Groceries,119.12,5737.54,5618.42,No,POS Terminal,India,32.3,73,Male,48,0,0,66+,9,0,0,0.020761511030859898,0.020761511030859915,0,130.62
TXN002305,CUST00015,2025-07-17 18:29:27,POS Purchase,Online Services,87.81,7914.32,7826.51,Yes,Web Browser,Germany,8.0,78,Male,180,0,0,66+,18,0,0,0.011095078288469444,0.01109507828846951,0,146.23
TXN002306,CUST00359,2025-07-18 06:37:52,Online Purchase,Fuel,166.55,3019.71,2853.16,Yes,Mobile App,United Kingdom,26.2,75,Female,108,0,0,66+,6,0,0,0.05515430289663583,0.055154302896635775,0,147.4
TXN002307,CUST01615,2025-07-18 14:29:00,Online Purchase,Groceries,109.25,2762.72,2653.47,No,POS Terminal,United Kingdom,21.7,76,Female,33,0,0,66+,14,0,0,0.039544362077952165,0.039544362077952165,0,130.62
TXN002308,CUST00470,2025-07-19 03:40:12,Online Purchase,Groceries,108.84,3038.42,3215.42,Yes,POS Terminal,Pakistan,17.6,58,Male,108,0,0,56-65,3,1,1,-0.05825396094022551,0.035821249201887825,25,130.62
TXN002309,CUST00258,2025-07-20 10:19:31,POS Purchase,Groceries,285.38,2224.67,1939.29,No,Web Browser,United States,8.8,78,Female,168,0,0,66+,10,1,0,0.12827969991054858,0.12827969991054852,30,130.62
TXN002310,CUST00513,2025-07-20 19:02:31,Online Purchase,Groceries,152.23,1621.7,1469.47,Yes,ATM Machine,Pakistan,4.2,37,Female,149,0,0,36-45,19,1,0,0.09387062958623667,0.09387062958623665,0,130.62
TXN002311,CUST01169,2025-07-21 11:54:01,POS Purchase,Fuel,249.15,650.31,401.16,Yes,Web Browser,United Kingdom,67.0,64,Female,3,0,0,56-65,11,0,0,0.3831249711675969,0.38312497116759703,0,147.4
TXN002312,CUST00663,2025-07-21 15:01:16,POS Purchase,Fuel,378.03,2337.91,1959.88,No,Mobile App,United States,21.3,51,Female,105,0,0,46-55,15,0,0,0.1616957025719552,0.16169570257195529,30,147.4
TXN002313,CUST01208,2025-07-21 16:04:36,POS Purchase,Electronics,35.59,26029.74,25994.15,Yes,POS Terminal,Canada,6.9,20,Male,78,0,0,18-25,16,0,0,0.001367282193368053,0.0013672821933680475,0,132.66
TXN002315,CUST00995,2025-07-22 09:18:19,Online Purchase,Entertainment,155.79,789.81,905.81,Yes,POS Terminal,India,13.1,75,Male,146,0,0,66+,9,0,0,-0.14687076638685254,0.19724997151213583,0,166.95
TXN002316,CUST01265,2025-07-22 09:21:48,POS Purchase,Fashion & Apparel,142.1,5361.66,5219.56,Yes,Web Browser,Canada,0.4,59,Other,127,0,0,56-65,9,0,0,0.02650298601552494,0.026502986015525042,0,144.15
TXN002317,CUST00243,2025-07-22 19:16:16,POS Purchase,Restaurants,288.33,1914.02,1625.69,No,Mobile App,Australia,13.6,21,Male,137,1,0,18-25,19,0,0,0.15064105913208845,0.15064105913208847,45,139.48
TXN002318,CUST00781,2025-07-23 13:21:30,Bill Payment,Online Services,85.75,1504.23,1418.48,,Web Browser,Germany,7.1,56,Female,107,0,0,56-65,13,0,0,0.05700591000046536,0.05700591000046536,0,146.23
TXN002319,CUST00286,2025-07-23 14:55:29,ATM Withdrawal,Travel,35.6,30491.78,30456.18,No,POS Terminal,Canada,6.8,29,Female,140,0,0,26-35,14,0,0,0.0011675277730587897,0.0011675277730588377,30,483.02
TXN002320,CUST01253,2025-07-23 16:49:36,ATM Withdrawal,Fashion & Apparel,141.22,2196.98,2055.76,Yes,Mobile App,United Kingdom,1.5,48,Female,114,0,0,46-55,16,0,0,0.06427914682882857,0.06427914682882867,0,144.15
TXN002321,CUST00333,2025-07-24 00:26:17,Online Purchase,Online Services,343.0,3031.29,2688.29,No,POS Terminal,United States,5.7,85,Female,109,1,0,66+,0,0,1,0.11315314602034117,0.11315314602034117,40,146.23
TXN002322,CUST00038,2025-07-24 05:37:54,ATM Withdrawal,Travel,1566.71,1252.89,-313.82,Yes,Mobile App,United Kingdom,41.0,23,Male,61,1,1,18-25,5,0,1,1.0,1.2504768974131806,50,483.02
TXN002323,CUST00737,2025-07-24 16:23:11,ATM Withdrawal,Fashion & Apparel,43.4,6639.02,6595.62,Yes,POS Terminal,UAE,0.1,83,Female,35,0,0,66+,16,0,0,0.006537109392651407,0.006537109392651325,0,144.15
TXN002324,CUST01012,2025-07-24 16:30:53,POS Purchase,Healthcare,73.53,1066.18,992.65,Yes,Mobile App,Australia,8.6,22,Female,55,0,0,18-25,16,0,0,0.0689658406648034,0.06896584066480331,0,103.71
TXN002325,CUST00684,2025-07-24 18:31:40,Online Purchase,Groceries,170.13,2030.64,1860.51,Yes,Mobile App,United States,25.9,81,Female,124,0,0,66+,18,0,0,0.08378146791159442,0.08378146791159437,0,130.62
TXN002326,CUST00884,2025-07-25 18:40:51,ATM Withdrawal,Healthcare,50.24,14421.46,14371.22,Yes,Mobile App,Pakistan,16.0,78,Male,100,0,0,66+,18,0,0,0.003483697212348804,0.0034836972123488195,0,103.71
TXN002327,CUST00249,2025-07-25 20:37:50,POS Purchase,Online Services,56.33,1220.77,1484.77,Yes,Web Browser,Canada,27.6,35,Female,111,0,0,26-35,20,0,0,-0.2162569525791099,0.04614300810144417,0,146.23
TXN002328,CUST01446,2025-07-26 17:44:51,Bank Transfer,Travel,105.59,10814.16,10708.57,,Mobile App,United Kingdom,1.1,61,Male,101,0,0,56-65,17,1,0,0.009764050097279877,0.009764050097279863,0,483.02
TXN002329,CUST00051,2025-07-26 18:32:10,Wire Transfer,Groceries,176.18,2280.63,2104.45,,ATM Machine,Pakistan,16.2,55,Male,63,0,0,46-55,18,1,0,0.0772505842683821,0.07725058426838198,0,130.62
TXN002330,CUST01173,2025-07-27 08:12:16,Online Purchase,Electronics,25.41,3091.86,3470.86,Yes,Mobile App,Canada,6.7,69,Male,14,0,0,66+,8,1,0,-0.12257993570213399,0.00821835400050455,0,132.66
TXN002331,CUST01186,2025-07-27 09:46:24,POS Purchase,Utilities,18.58,6214.43,6531.43,Yes,Web Browser,United Kingdom,4.5,34,Male,112,0,0,26-35,9,1,0,-0.051010309875563806,0.0029898156387633294,0,128.47
TXN002332,CUST01293,2025-07-27 11:46:37,ATM Withdrawal,Online Services,108.13,5962.96,5854.83,Yes,Web Browser,Pakistan,5.1,34,Male,15,0,0,26-35,11,1,0,0.018133611494962253,0.018133611494962232,0,146.23
TXN002333,CUST01376,2025-07-27 11:58:42,Online Purchase,Fashion & Apparel,157.54,10102.67,10329.67,Yes,Mobile App,Canada,9.0,59,Male,26,0,0,56-65,11,1,0,-0.022469307618679022,0.015593897454831246,0,144.15
TXN002334,CUST00538,2025-07-27 18:30:17,POS Purchase,Restaurants,205.37,6991.98,6786.61,Yes,Web Browser,India,5.3,50,Female,3,0,0,46-55,18,1,0,0.02937222360475858,0.029372223604758597,0,139.48
TXN002335,CUST01297,2025-07-27 23:59:33,Bank Transfer,Electronics,76.8,2602.09,2525.29,,Mobile App,United States,1.5,66,Female,137,0,0,66+,23,1,0,0.029514736231260323,0.029514736231260254,0,132.66
TXN002336,CUST00501,2025-07-28 08:23:23,POS Purchase,Utilities,85.79,5701.89,5616.1,Yes,POS Terminal,United States,0.8,22,Male,71,0,0,18-25,8,0,0,0.015045888293179974,0.01504588829317998,0,128.47
TXN002337,CUST01418,2025-07-28 18:32:02,Bank Transfer,Travel,19.67,1755.54,1735.87,,Web Browser,Germany,11.9,55,Male,100,0,0,46-55,18,0,0,0.011204529660389437,0.011204529660389397,0,483.02
TXN002338,CUST00001,2025-07-28 19:50:30,Wire Transfer,Travel,934.98,7201.17,6266.19,,POS Terminal,Canada,90.3,45,Female,41,1,1,36-45,19,0,0,0.12983723478268122,0.12983723478268114,15,483.02
TXN002339,CUST00724,2025-07-28 21:56:39,POS Purchase,Online Services,43.57,19330.95,19287.38,No,Mobile App,Pakistan,6.8,22,Male,144,0,0,18-25,21,0,0,0.0022538985409408076,0.002253898540940823,30,146.23
TXN002340,CUST01232,2025-07-28 23:49:35,POS Purchase,Entertainment,42.15,2855.82,2813.67,No,Web Browser,Canada,1.3,79,Male,99,0,0,66+,23,0,0,0.014759333571443609,0.014759333571443578,30,166.95
TXN002341,CUST01225,2025-07-29 10:12:29,POS Purchase,Restaurants,44.59,6713.48,7048.48,Yes,POS Terminal,United Kingdom,22.9,74,Female,157,0,0,66+,10,0,0,-0.04989960497387346,0.006641860853089605,0,139.48
TXN002342,CUST01008,2025-07-29 16:47:12,Bill Payment,Healthcare,45.14,972.03,926.89,,Mobile App,United Kingdom,20.3,81,Female,105,0,0,66+,16,0,0,0.046438895918850226,0.04643889591885024,0,103.71
TXN002343,CUST01010,2025-07-29 17:50:36,POS Purchase,Travel,77.28,7711.93,7634.65,Yes,ATM Machine,Germany,28.3,62,Female,128,0,0,56-65,17,0,0,0.010020837844741932,0.010020837844741847,0,483.02
TXN002344,CUST00391,2025-07-29 20:50:40,Bank Transfer,Electronics,127.66,565.84,438.18,,POS Terminal,India,32.9,75,Female,156,0,0,66+,20,0,0,0.22561148027711017,0.22561148027711012,0,132.66
TXN002345,CUST00564,2025-07-29 21:31:04,Online Purchase,Home Improvement,210.36,2533.86,2323.5,Yes,Mobile App,Pakistan,19.8,60,Female,177,0,0,56-65,21,0,0,0.0830195827709503,0.08301958277095026,0,202.64
TXN002346,CUST00051,2025-07-29 23:40:38,POS Purchase,Electronics,852.45,4441.41,4887.41,No,Web Browser,United Kingdom,68.0,44,Male,2,1,1,36-45,23,0,0,-0.10041856077236734,0.1919322917722075,45,132.66
TXN002347,CUST00590,2025-07-31 11:14:00,POS Purchase,Restaurants,55.75,6314.83,6259.08,Yes,POS Terminal,United States,33.1,85,Female,16,0,0,66+,11,0,0,0.00882842451815805,0.00882842451815805,0,139.48
TXN002348,CUST00136,2025-07-31 16:46:49,ATM Withdrawal,Online Services,193.67,3426.8,3233.13,Yes,ATM Machine,Pakistan,30.3,27,Female,123,0,0,26-35,16,0,0,0.056516283413096786,0.05651628341309676,0,146.23
TXN002349,CUST00807,2025-08-01 12:44:11,POS Purchase,Groceries,153.94,3700.5,3546.56,Yes,Mobile App,India,6.6,68,Male,176,0,0,66+,12,0,0,0.04159978381299826,0.04159978381299824,0,130.62
TXN002350,CUST00711,2025-08-01 18:56:15,ATM Withdrawal,Fashion & Apparel,63.77,1641.46,1577.69,Yes,POS Terminal,United States,2.2,18,Female,79,0,0,18-25,18,0,0,0.03884956075688715,0.03884956075688716,0,144.15
TXN002351,CUST01433,2025-08-01 19:46:27,POS Purchase,Groceries,172.18,427.56,255.38,Yes,POS Terminal,United Kingdom,1.5,76,Male,78,0,0,66+,19,0,0,0.40270371409860606,0.40270371409860606,0,130.62
TXN002352,CUST00953,2025-08-02 07:44:55,Online Purchase,Groceries,43.48,1634.33,1750.33,Yes,Mobile App,Germany,1.5,51,Male,148,0,0,46-55,7,1,0,-0.07097709764857771,0.026604174187587572,0,130.62
TXN002353,CUST01574,2025-08-02 13:34:39,POS Purchase,Electronics,34.1,10622.71,10588.61,Yes,Mobile App,United States,1.9,38,Male,139,0,0,36-45,13,1,0,0.0032101036364542146,0.0032101036364543516,0,132.66
TXN002354,CUST00693,2025-08-02 16:09:49,POS Purchase,Entertainment,138.46,1882.8,1744.34,Yes,Mobile App,Canada,10.7,53,Male,146,0,0,46-55,16,1,0,0.07353940939026983,0.07353940939026982,0,166.95
TXN002355,CUST01332,2025-08-02 17:26:25,POS Purchase,Restaurants,146.04,3588.16,3442.12,No,Web Browser,India,6.4,37,Female,2,0,0,36-45,17,1,0,0.040700526174975465,0.04070052617497547,30,139.48
TXN002356,CUST00156,2025-08-02 19:13:21,ATM Withdrawal,Travel,24.85,3852.52,3827.67,Yes,POS Terminal,United Kingdom,26.0,62,Male,128,0,0,56-65,19,1,0,0.006450323424667467,0.00645032342466749,0,483.02
TXN002357,CUST01022,2025-08-03 07:40:47,Online Purchase,Travel,114.68,7222.3,7107.62,Yes,ATM Machine,Germany,30.3,59,Male,159,0,0,56-65,7,1,0,0.015878598230480635,0.015878598230480594,0,483.02
TXN002358,CUST01084,2025-08-03 09:59:39,Online Purchase,Fashion & Apparel,8.17,10322.94,10314.77,Yes,POS Terminal,United States,0.7,20,Male,52,0,0,18-25,9,1,0,0.0007914411979533033,0.0007914411979532962,0,144.15
TXN002359,CUST00531,2025-08-03 10:45:32,Bill Payment,Fuel,155.72,12879.38,12723.66,,Web Browser,Pakistan,1.3,27,Female,101,0,0,26-35,10,1,0,0.01209064411485641,0.01209064411485646,0,147.4
TXN002360,CUST01284,2025-08-03 17:00:30,Bill Payment,Utilities,150.02,15662.39,15512.37,,POS Terminal,Pakistan,6.8,77,Male,137,0,0,66+,17,1,0,0.009578359369163878,0.009578359369163967,0,128.47
TXN002361,CUST00771,2025-08-04 08:08:27,Bank Transfer,Restaurants,503.75,24487.63,23983.88,,POS Terminal,Pakistan,1.8,32,Female,134,1,0,26-35,8,0,0,0.020571611054234322,0.020571611054234322,15,139.48
TXN002362,CUST01624,2025-08-04 09:15:12,Wire Transfer,Online Services,240.37,2451.88,2211.51,,ATM Machine,United States,28.0,24,Female,75,0,0,18-25,9,0,0,0.09803497724195306,0.0980349772419531,0,146.23
TXN002363,CUST00151,2025-08-04 10:22:35,Online Purchase,Restaurants,81.22,709.24,1051.24,Yes,Web Browser,United Kingdom,19.4,48,Female,31,0,0,46-55,10,0,0,-0.4822063053409283,0.11451694771868479,0,139.48
TXN002364,CUST00713,2025-08-04 15:14:00,ATM Withdrawal,Utilities,29.93,2184.05,2154.12,Yes,Mobile App,United States,2.0,38,Female,73,0,0,36-45,15,0,0,0.013703898720267525,0.013703898720267392,0,128.47
TXN002365,CUST00859,2025-08-04 16:09:25,POS Purchase,Restaurants,526.68,8573.99,8047.31,Yes,POS Terminal,United States,0.4,66,Male,97,0,0,66+,16,0,0,0.061427643372572095,0.06142764337257216,0,139.48
TXN002366,CUST01727,2025-08-04 18:44:16,Online Purchase,Groceries,31.26,2708.57,2677.31,Yes,Mobile App,UAE,33.9,72,Female,22,0,0,66+,18,0,0,0.011541145327608375,0.011541145327608296,0,130.62
TXN002367,CUST01385,2025-08-04 20:43:58,POS Purchase,Electronics,223.52,725.16,501.64,Yes,POS Terminal,United Kingdom,54.3,31,Other,113,0,0,26-35,20,0,0,0.3082354239064482,0.30823542390644826,0,132.66
TXN002368,CUST01339,2025-08-05 01:34:56,Online Purchase,Fuel,119.49,12967.5,12848.01,No,Mobile App,Pakistan,3.5,80,Female,75,0,0,66+,1,0,1,0.009214574898785409,0.009214574898785424,25,147.4
TXN002369,CUST00239,2025-08-05 11:07:56,POS Purchase,Fashion & Apparel,55.76,25269.6,25213.84,Yes,POS Terminal,Pakistan,1.3,28,Female,110,0,0,26-35,11,0,0,0.0022066039826510275,0.002206603982651091,0,144.15
TXN002370,CUST01512,2025-08-05 13:12:22,POS Purchase,Online Services,606.17,3004.31,3436.31,Yes,Web Browser,United Kingdom,6.0,79,Male,14,0,0,66+,13,0,0,-0.14379341679120997,0.20176679503779568,0,146.23
TXN002371,CUST00317,2025-08-05 13:27:13,ATM Withdrawal,Utilities,85.15,1850.25,1765.1,No,Mobile App,United States,2.9,70,Male,5,0,0,66+,13,0,0,0.04602080799891911,0.04602080799891907,30,128.47
TXN002372,CUST00256,2025-08-05 20:27:08,ATM Withdrawal,Travel,108.6,10058.14,9949.54,No,Web Browser,UAE,6.7,68,Female,166,0,0,66+,20,0,0,0.01079722493423223,0.010797224934232373,30,483.02
TXN002373,CUST01090,2025-08-06 10:06:55,Bank Transfer,Utilities,65.19,2808.57,2743.38,,ATM Machine,Pakistan,9.7,57,Female,173,0,0,56-65,10,0,0,0.023211100310834357,0.023211100310834336,0,128.47
TXN002374,CUST00773,2025-08-06 12:40:06,ATM Withdrawal,Fashion & Apparel,63.94,3842.46,3778.52,Yes,Web Browser,United Kingdom,1.2,40,Female,56,0,0,36-45,12,0,0,0.01664038142231801,0.016640381422317992,0,144.15
TXN002375,CUST00687,2025-08-06 15:04:22,Online Purchase,Electronics,27.13,2746.22,2719.09,Yes,Mobile App,Canada,26.6,57,Male,159,0,0,56-65,15,0,0,0.009879033726358288,0.009879033726358413,0,132.66
TXN002376,CUST00420,2025-08-07 06:05:53,POS Purchase,Online Services,38.77,3092.55,3053.78,Yes,POS Terminal,India,7.0,61,Male,48,0,0,56-65,6,0,0,0.012536579845111633,0.01253657984511164,0,146.23
TXN002377,CUST01198,2025-08-07 07:56:55,Online Purchase,Electronics,40.81,8986.31,8945.5,No,ATM Machine,United Kingdom,18.5,39,Female,75,0,0,36-45,7,0,0,0.004541352345957294,0.0045413523459573515,0,132.66
TXN002378,CUST00690,2025-08-07 09:58:22,Bill Payment,Electronics,80.32,8654.55,8574.23,,Web Browser,Canada,2.6,19,Male,98,0,0,18-25,9,0,0,0.009280667394607428,0.00928066739460746,0,132.66
TXN002379,CUST00631,2025-08-07 14:30:58,Online Purchase,Fuel,188.87,2773.47,2584.6,No,Mobile App,United Kingdom,18.1,21,Male,123,0,0,18-25,14,0,0,0.06809880763087392,0.06809880763087396,0,147.4
TXN002380,CUST01128,2025-08-07 16:38:35,Online Purchase,Electronics,99.86,1598.67,1498.81,Yes,Web Browser,Canada,0.4,45,Male,10,0,0,36-45,16,0,0,0.06246442355207774,0.06246442355207766,0,132.66
TXN002381,CUST01564,2025-08-08 08:09:48,ATM Withdrawal,Fuel,35.16,2884.38,2849.22,Yes,POS Terminal,United States,3.6,82,Male,16,0,0,66+,8,0,0,0.012189794687246586,0.012189794687246477,0,147.4
TXN002382,CUST00913,2025-08-08 08:19:06,POS Purchase,Groceries,30.55,42731.33,42700.78,Yes,ATM Machine,Australia,9.6,39,Female,110,0,0,36-45,8,0,0,0.0007149321118720833,0.0007149321118720152,0,130.62
TXN002383,CUST00707,2025-08-08 18:20:41,Online Purchase,Utilities,18.43,4196.44,4178.01,No,POS Terminal,United Kingdom,3.6,78,Female,95,0,0,66+,18,0,0,0.004391817826538538,0.004391817826538686,0,128.47
TXN002384,CUST00930,2025-08-08 19:16:53,Bill Payment,Fuel,104.51,4228.1,4123.59,,Web Browser,United Kingdom,66.7,63,Male,83,0,0,56-65,19,0,0,0.024717958421040232,0.024717958421040184,0,147.4
TXN002385,CUST00170,2025-08-08 20:46:45,Online Purchase,Entertainment,104.71,1548.55,1443.84,Yes,Web Browser,United Kingdom,3.5,39,Male,146,0,0,36-45,20,0,0,0.067618094346324,0.06761809434632397,0,166.95
TXN002386,CUST00470,2025-08-09 15:50:52,Bank Transfer,Utilities,165.25,2675.12,2509.87,,Mobile App,Pakistan,39.7,45,Female,125,0,0,36-45,15,1,0,0.061772929812494395,0.061772929812494395,0,128.47
TXN002387,CUST00156,2025-08-09 16:17:37,Online Purchase,Groceries,166.98,4505.28,4338.3,No,Web Browser,Canada,20.7,81,Male,160,0,0,66+,16,1,0,0.03706317920306831,0.0370631792030684,0,130.62
TXN002388,CUST00904,2025-08-09 20:21:21,Bill Payment,Electronics,85.82,471.68,385.86,,POS Terminal,Pakistan,33.7,30,Male,133,0,0,26-35,20,1,0,0.18194538670284938,0.18194538670284938,0,132.66
TXN002389,CUST00060,2025-08-09 22:40:22,Wire Transfer,Electronics,76.99,6672.26,6595.27,,Mobile App,Germany,0.1,23,Male,93,0,0,18-25,22,1,0,0.011538818930916928,0.01153881893091696,0,132.66
